	umap dim 1	umap dim 2	Membrane.Ecad..HCC.650.Joe..Mean..Normalized.Counts..Total.Weighting.	Nucleus.DAPI.Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD103..HCC.520.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.Glypican..HCC.540.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD8..HCC.570.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.PD1..HCC.620.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD3..HCC.690.Joe..Mean..Normalized.Counts..Total.Weighting.
9711	2.359628	4.753672	12.581	13.998	1.526	9.669	10.94	5.523	0.662
9712	2.4446905	-1.842159	3.666	14.877	1.411	5.579	6.75	6.149	0.649
9713	2.4548576	8.267612	16.915	12.639	1.996	10.969	16.264	7.057	0.813
9714	1.6068094	8.919689	17.762	20.748	1.536	12.577	14.074	7.55	1.129
9715	-0.8454167	11.247526	25.208	12.922	1.266	6.404	12.166	6.207	1.002
9716	1.9197807	2.0337796	9.016	16.651	1.309	7.282	10.884	8.187	0.875
9717	-0.8911799	8.175046	19.559	12.239	1.354	7.956	10.288	6.59	0.921
9718	2.4923806	1.698242	10.967	13.437	1.146	5.411	9.06	6.143	0.798
9719	2.4246514	-3.195022	4.071	12.117	0.786	3.87	4.638	4.245	0.64
9720	0.8467681	6.089841	16.877	19.389	1.254	9.312	9.31	5.703	0.912
9721	0.7442196	11.248307	23.462	14.808	1.528	10.843	14.507	7.789	1.406
9722	1.2623008	7.7296844	16.376	13.457	1.601	10.97	12.272	6.371	0.938
9723	1.5485057	8.810723	18.357	13.076	1.492	12.867	12.11	6.11	0.813
9724	2.5479393	4.632716	12.614	11.411	1.293	7.113	14.45	8.303	0.63
9725	-0.27869463	7.946548	17.675	12.294	1.553	6.314	14.374	8.361	0.719
9726	0.10252529	9.641195	20.925	14.056	1.448	10.387	11.311	5.915	0.9
9727	2.0127578	-0.6209448	7.699	15.038	0.782	4.141	6.061	6.087	0.664
9728	-0.2999697	8.02287	18.348	14.722	1.458	6.6	13.007	8.708	1.164
9729	2.1841087	-0.89623255	7.401	14.449	1.086	4.576	6.075	7.074	0.776
9730	-0.47115844	6.0853395	16.401	13.676	1.225	6.828	10.016	6.534	1.003
9731	2.676627	5.8493476	12.079	14.259	1.435	11.907	11.709	7.758	0.794
9732	0.51446635	6.5107856	16.095	13.36	1.542	8.42	11.894	6.227	0.848
9733	0.28213826	13.089345	27.919	14.357	1.428	7.145	14.948	6.119	0.979
9734	2.4318814	6.6400995	13.381	15.213	1.343	11.698	12.801	6.585	0.774
9735	2.083193	4.130005	10.808	15.727	1.471	10.511	9.815	7.584	0.834
9736	0.8259208	9.1836405	19.511	17.106	1.386	10.334	13.188	7.663	0.946
9737	0.7440433	11.775556	24.473	19.123	1.339	10.496	15.938	8.553	1.535
9738	0.79583913	1.7100784	10.537	18.616	1.278	5.859	7.608	6.101	0.756
9739	1.1729454	12.070089	25.307	14.374	1.565	9.198	18.078	6.794	1.467
9740	1.4171779	6.1869183	14.861	19.282	1.598	5.732	13.775	7.332	1.185
9741	1.8751936	4.358831	12.396	11.607	1.086	6.623	11.852	7.756	0.874
9742	0.9508503	7.658942	17.741	18.156	1.245	10.444	10.759	7.247	0.85
9743	1.3432033	14.929909	36.711	18.369	1.749	11.916	16.125	6.404	1.256
9744	-0.008976663	7.570084	16.755	13.401	1.823	7.506	14.504	7.338	1.849
9745	2.7494812	13.779848	32.287	20.21	1.572	14.222	28.319	8.467	1.766
9746	1.8020476	13.050288	28.688	16.358	1.712	12.843	19.734	6.069	1.507
9747	2.140017	13.723343	31.309	18.216	1.372	18.262	21.154	10.484	1.117
9748	0.0650622	10.510651	22.763	11.538	1.457	8.651	15.423	7.276	0.868
9749	1.2670861	6.520565	15.228	18.398	1.378	9.399	11.951	6.492	0.815
9750	1.7549502	-0.2565846	6.924	16.633	1.293	5.075	6.645	6.538	0.786
9751	2.2288625	-0.99278814	7.148	13.988	0.755	4.232	5.804	6.688	0.635
9752	0.09706544	13.039675	28.761	14.174	1.516	10.673	12.467	7.349	1.164
9753	-0.9820026	7.18889	17.858	13.26	1.063	6.892	8.973	5.019	0.671
9754	2.0930989	13.36587	29.03	16.594	1.518	17.265	19.262	5.618	1.256
9755	0.2918078	7.359255	15.483	11.562	1.713	4.322	15.286	5.691	0.929
9756	3.0903466	-1.4474916	5.314	11.737	1.126	6.463	5.398	4.545	0.727
9757	1.1520797	11.125411	22.236	12.473	1.612	14.049	11.751	7.211	1.017
9758	-0.5342939	4.0612817	15.951	14.122	1.115	4.289	6.672	5.372	0.883
9759	2.311677	1.101565	9.368	14.443	1.273	5.631	8.607	6.34	0.666
9760	1.8845109	5.4834094	12.641	21.583	1.709	11.785	12.553	7.752	0.721
9761	-0.64868635	8.67758	19.308	17.484	1.607	7.777	9.792	6.175	0.881
9762	0.944048	4.5997906	13.393	12.186	1.384	6.874	10.16	7.252	0.909
9763	1.258362	12.159224	25.172	13.392	1.455	12.44	15.231	7.296	0.894
9764	-0.055093817	9.9250555	21.099	13.5	1.429	8.764	14.631	5.318	0.939
9765	1.5308527	6.5549436	15.021	14.11	1.686	7.635	14.265	7.918	0.829
9766	0.5532205	5.1514316	14.474	13.142	1.489	5.616	11.91	7.507	0.821
9767	2.7022712	3.8844016	11.045	11.914	1.785	7.83	11.861	7.453	0.844
9768	0.8665958	10.604031	22.115	20.313	1.378	11.496	11.472	7.085	0.762
9769	1.0098333	13.530652	29.499	19.996	1.533	10.599	16.812	6.172	1.561
9770	9.024122	4.6215043	23.104	17.321	1.683	9.404	35.411	9.31	1.191
9771	1.2322136	1.8388615	11.04	15.833	1.181	5.748	8.16	5.442	0.728
9772	1.0346866	3.3785546	10.715	11.162	1.491	6.401	8.591	8.137	0.556
9773	2.1800783	-2.3728337	5.491	12.782	0.61	3.411	5.344	4.888	0.561
9774	0.31099585	7.711557	18.026	14.963	1.229	8.716	11.857	6.484	1.099
9775	9.17964	4.1748104	9.073	20.937	1.888	6.351	36.866	10.504	0.681
9776	1.6493498	15.266516	43.803	16.693	1.864	13.448	16.29	5.532	1.606
9777	0.08113385	8.08838	18.284	16.809	1.502	8.528	11.604	7.471	0.969
9778	2.3246179	11.481198	22.558	12.633	1.348	16.184	13.045	8.909	1.133
9779	2.1865144	-2.6640317	5.725	15.364	0.724	3.535	4.392	3.73	0.486
9780	1.3575284	7.3816824	15.665	16.347	1.605	9.695	12.994	5.588	0.83
9781	2.4309301	0.24912593	9.425	11.559	1.144	6.06	6.015	6.3	0.678
9782	1.6420761	8.776808	17.976	17.285	1.622	9.577	14.616	7.979	0.853
9783	0.5039563	13.732329	31.947	16.153	1.858	10.58	12.439	7.152	1.255
9784	1.8957845	3.3917017	10.318	15.267	1.238	8.511	8.039	5.858	0.918
9785	-0.9881324	9.783397	22.924	14.92	1.808	6.856	10.995	7.46	0.958
9786	0.9963288	6.7697864	15.761	19.16	1.739	8.761	10.932	8.586	0.725
9787	-0.25328022	6.7214203	16.375	14.302	1.439	7.551	11.22	7.376	0.967
9788	3.1369984	2.4385538	9.33	12.373	1.391	5.069	11.166	7.931	0.822
9789	0.26973957	11.856285	24.731	13.999	1.392	10.779	14.533	3.107	1.594
9790	-0.5013091	9.627659	20.976	12.433	1.628	7.836	13.833	6.614	1.027
9791	2.0981636	0.17860909	9.134	13.92	1.211	4.817	6.982	5.257	0.689
9792	0.5636624	3.2761106	13.924	21.289	1.351	6.678	11.598	6.668	0.715
9793	0.099711746	9.728409	20.668	16.759	1.569	9.508	12.119	6.005	0.992
9794	-0.681264	8.439619	18.853	11.822	1.756	6.076	12.431	6.77	0.96
9795	2.408029	2.4265192	5.808	17.826	1.451	10.687	7.592	5.033	0.723
9796	1.4135547	3.8166656	11.628	17.975	1.18	8.359	9.718	6.844	0.871
9797	2.5994315	1.7943546	9.291	14.123	1.069	4.703	9.662	6.871	0.856
9798	0.31672224	10.847825	23.06	12.23	2.009	9.045	15.268	7.775	1.272
9799	2.098456	12.073326	25.66	15.743	1.295	16.183	17.179	6.995	0.896
9800	0.98955935	1.6046952	9.495	19.182	1.498	5.314	9.017	7.687	0.936
9801	0.9525428	14.105499	32.579	16.278	1.843	9.292	16.712	7.049	1.328
9802	2.6531024	-0.8353033	6.142	13.452	1.215	5.477	7.003	6.609	0.69
9803	2.1222918	5.2614036	12.341	16.169	1.636	9.787	11.544	7.159	0.874
9804	1.5775295	-0.34860784	6.862	16.688	1.008	5.37	5.562	4.795	0.771
9805	0.86547124	0.5730914	9.425	18.739	0.84	4.613	6.661	6.792	0.889
9806	2.1999264	-1.0562621	7.007	14.027	1.144	3.96	5.849	7.395	0.802
9807	1.6164302	15.03849	40.55	15.321	1.751	14.914	17.303	6.478	1.641
9808	0.475771	9.647161	20.339	15.57	1.543	9.096	13.883	7.085	1.156
9809	0.68271303	5.261116	14.411	14.091	1.428	6.383	11.953	6.426	1.098
9810	0.61865336	8.080047	17.978	15.06	1.668	10.591	10.504	7.212	0.971
9811	1.6800971	7.448402	16.563	19.641	1.524	12.379	10.89	6.785	0.905
9812	-1.0028579	6.815236	17.601	12.018	1.66	6.225	9.253	6.997	0.899
9813	2.558723	6.420602	11.734	21.045	1.403	7.819	15.489	7.875	0.895
9814	1.4925203	13.908985	31.759	11.944	1.868	16.074	17.895	8.056	1.303
9815	0.8144895	12.217627	25.645	13.627	1.822	11.452	14.53	6.676	0.86
9816	3.6357827	2.6261692	9.154	13.242	1.908	6.763	12.433	8.591	0.923
9817	1.6941606	14.950466	38.843	16.073	1.279	16.792	16.292	4.573	1.452
9818	1.6081209	13.012469	27.852	15.105	1.589	10.638	20.019	6.622	1.477
9819	-0.34163684	6.173157	16.158	14.279	1.398	7.412	10.379	6.571	0.742
9820	1.4565523	1.6311175	9.628	16.258	1.409	6.429	8.455	6.428	0.737
9821	1.6247734	2.5782187	8.109	20.159	1.316	10.596	9.413	6.702	0.747
9822	-0.8647026	5.4684663	17.604	14.735	1.062	5.651	9.426	6.49	0.78
9823	2.1450038	3.5056078	10.272	15.903	1.495	6.627	11.583	9.333	0.811
9824	2.2840624	6.289701	14.644	12.12	1.645	7.004	14.54	8.203	0.971
9825	0.31949222	0.77386045	6.552	24.383	1.263	5.645	7.649	6.437	0.829
9826	0.76410174	11.327897	23.387	14.191	1.58	10.057	15.182	7.029	0.995
9827	2.4057734	13.331284	26.733	19.834	1.518	17.051	23.75	6.726	1.231
9828	0.61378074	13.107744	29.557	22.288	1.526	11.357	11.927	8.877	1.155
9829	-0.83026904	8.714767	19.743	15.72	1.481	7.25	11.601	6.73	1.016
9830	2.675101	13.260125	25.083	20.756	1.64	12.044	27.867	9.669	1.672
9831	0.68779165	12.012112	25.719	19.854	1.329	11.861	12.841	5.877	0.871
9832	0.94033074	0.34663194	9.11	17.664	0.895	3.902	6.181	5.36	0.596
9833	2.716625	-1.5755819	3.496	18.128	1.424	5.085	7.842	6.8	0.84
9834	1.07582	7.2106657	16.397	17.8	1.55	10.467	10.5	6.739	1.12
9835	-0.1117534	7.778056	17.629	16.034	1.357	7.017	11.978	7.332	0.996
9836	-0.47886258	7.464073	17.868	12.544	1.772	7.679	9.85	7.915	0.882
9837	-0.3608693	8.036804	18.331	15.78	1.382	5.898	12.614	7.638	0.912
9838	1.9124132	13.5208435	28.725	11.881	1.54	18.367	16.895	5.899	0.963
9839	1.2833998	4.133012	12.261	16.852	1.372	7.669	10.122	6.674	0.726
